Datetime,Open,High,Low,Close,Adj Close,Volume
2026-08-03 09:30:00-04:00,50.630001068115234,50.81999969482422,49.310001373291016,49.9739990234375,49.9739990234375,56200.0
2026-08-03 09:35:00-04:00,49.93000030517578,51.720001220703125,49.93000030517578,50.959999084472656,50.959999084472656,19078.0
2026-08-03 09:40:00-04:00,50.97999954223633,51.05950164794922,50.494998931884766,50.93999862670898,50.93999862670898,21219.0
2026-08-03 09:45:00-04:00,51.0,51.56999969482422,50.970001220703125,51.47999954223633,51.47999954223633,8810.0
2026-08-03 09:50:00-04:00,51.77999877929688,52.2400016784668,51.66999816894531,52.2400016784668,52.2400016784668,15724.0
2026-08-03 09:55:00-04:00,52.310001373291016,53.40499877929688,52.28200149536133,53.310001373291016,53.310001373291016,24860.0
2026-08-03 10:00:00-04:00,53.2599983215332,53.45000076293945,52.84000015258789,52.88999938964844,52.88999938964844,12526.0
2026-08-03 10:05:00-04:00,52.650001525878906,53.130001068115234,52.650001525878906,53.0,53.0,14871.0
2026-08-03 10:10:00-04:00,53.43000030517578,53.540000915527344,53.43000030517578,53.45500183105469,53.45500183105469,5367.0
2026-08-03 10:15:00-04:00,53.369998931884766,53.91999816894531,53.290000915527344,53.70000076293945,53.70000076293945,5445.0
2026-08-03 10:20:00-04:00,53.5,53.77999877929688,53.5,53.77999877929688,53.77999877929688,1418.0
2026-08-03 10:25:00-04:00,53.880001068115234,53.93999862670898,53.619998931884766,53.93999862670898,53.93999862670898,7111.0
2026-08-03 10:30:00-04:00,53.86000061035156,54.16999816894531,53.86000061035156,53.93999862670898,53.93999862670898,6558.0
2026-08-03 10:35:00-04:00,54.0,54.380001068115234,53.97999954223633,54.119998931884766,54.119998931884766,5358.0
2026-08-03 10:40:00-04:00,54.13999938964844,54.25,54.06999969482422,54.06999969482422,54.06999969482422,3605.0
2026-08-03 10:45:00-04:00,54.1150016784668,54.43000030517578,54.060001373291016,54.38999938964844,54.38999938964844,9285.0
2026-08-03 10:50:00-04:00,54.59999847412109,54.81999969482422,54.5,54.72999954223633,54.72999954223633,76711.0
2026-08-03 10:55:00-04:00,54.7599983215332,54.84999847412109,54.59999847412109,54.630001068115234,54.630001068115234,2587.0
2026-08-03 11:00:00-04:00,54.59999847412109,54.62749862670898,54.45000076293945,54.45000076293945,54.45000076293945,2933.0
2026-08-03 11:05:00-04:00,54.459999084472656,54.459999084472656,54.16999816894531,54.27000045776367,54.27000045776367,5013.0
2026-08-03 11:10:00-04:00,54.09999847412109,54.18000030517578,54.09999847412109,54.119998931884766,54.119998931884766,2297.0
2026-08-03 11:15:00-04:00,54.380001068115234,54.45000076293945,54.29999923706055,54.33000183105469,54.33000183105469,2554.0
2026-08-03 11:20:00-04:00,54.30500030517578,54.34000015258789,54.27000045776367,54.27000045776367,54.27000045776367,4075.0
2026-08-03 11:25:00-04:00,54.1150016784668,54.1150016784668,54.060001373291016,54.060001373291016,54.060001373291016,2699.0
2026-08-03 11:30:00-04:00,54.30410003662109,54.58000183105469,54.30410003662109,54.58000183105469,54.58000183105469,6682.0
2026-08-03 11:35:00-04:00,54.52999877929688,54.52999877929688,54.52999877929688,54.52999877929688,54.52999877929688,1624.0
2026-08-03 11:40:00-04:00,54.650001525878906,54.650001525878906,54.41999816894531,54.41999816894531,54.41999816894531,2104.0
2026-08-03 11:45:00-04:00,,,,,,
2026-08-03 11:50:00-04:00,54.560001373291016,54.77000045776367,54.560001373291016,54.77000045776367,54.77000045776367,2376.0
2026-08-03 11:55:00-04:00,54.720001220703125,54.81999969482422,54.65999984741211,54.65999984741211,54.65999984741211,2277.0
2026-08-03 12:00:00-04:00,54.86000061035156,54.92499923706055,54.86000061035156,54.88999938964844,54.88999938964844,1650.0
2026-08-03 12:05:00-04:00,54.88999938964844,55.009498596191406,54.845001220703125,54.845001220703125,54.845001220703125,2400.0
2026-08-03 12:10:00-04:00,54.78499984741211,54.86000061035156,54.78499984741211,54.810001373291016,54.810001373291016,1740.0
2026-08-03 12:15:00-04:00,55.02000045776367,55.08000183105469,54.9900016784668,55.08000183105469,55.08000183105469,2655.0
2026-08-03 12:20:00-04:00,55.36180114746094,55.36180114746094,55.2599983215332,55.2599983215332,55.2599983215332,1658.0
2026-08-03 12:25:00-04:00,55.130001068115234,55.130001068115234,54.900001525878906,54.900001525878906,54.900001525878906,1748.0
2026-08-03 12:30:00-04:00,55.0099983215332,55.0099983215332,54.84999847412109,54.91999816894531,54.91999816894531,3644.0
2026-08-03 12:35:00-04:00,54.630001068115234,54.630001068115234,54.61989974975586,54.61989974975586,54.61989974975586,2868.0
2026-08-03 12:40:00-04:00,54.619998931884766,54.619998931884766,54.43050003051758,54.43050003051758,54.43050003051758,1854.0
2026-08-03 12:45:00-04:00,54.630001068115234,54.709999084472656,54.62009811401367,54.709999084472656,54.709999084472656,2746.0
2026-08-03 12:50:00-04:00,54.790000915527344,54.790000915527344,54.68999862670898,54.70000076293945,54.70000076293945,3763.0
2026-08-03 12:55:00-04:00,54.75,54.790000915527344,54.650001525878906,54.650001525878906,54.650001525878906,1881.0
2026-08-03 13:00:00-04:00,54.650001525878906,54.76599884033203,54.25,54.25,54.25,10516.0
2026-08-03 13:05:00-04:00,54.09999847412109,54.310001373291016,54.060001373291016,54.29999923706055,54.29999923706055,17047.0
2026-08-03 13:10:00-04:00,54.369998931884766,54.54999923706055,54.369998931884766,54.54999923706055,54.54999923706055,8199.0
2026-08-03 13:15:00-04:00,54.77000045776367,54.959999084472656,54.77000045776367,54.93999862670898,54.93999862670898,3348.0
2026-08-03 13:20:00-04:00,54.88750076293945,54.88750076293945,54.790000915527344,54.790000915527344,54.790000915527344,2728.0
2026-08-03 13:25:00-04:00,54.88999938964844,55.02899932861328,54.88999938964844,55.02899932861328,55.02899932861328,739.0
